,city,city_development_Index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
15617,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,0,3.0,Pvt Ltd,1,28,1
15618,city_103,0.92,Male,No relevent experience,no_enrollment,UH,,0,3.0,Pvt Ltd,1,57,0
15619,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,11,3.0,Pvt Ltd,>4,28,0
15620,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,,Other,2,41,1
15621,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,5.0,Pvt Ltd,1,21,0
15622,city_103,0.92,Other,Has relevent experience,Full time course,Graduate,STEM,7,,Other,1,3,1
15623,city_45,0.89,Other,Has relevent experience,Part time course,Masters,STEM,8,3.0,Public Sector,2,81,1
15624,city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,STEM,0,1.0,Pvt Ltd,1,21,0
15625,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,30,2.0,Public Sector,>4,18,0
15626,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,7,7.0,Pvt Ltd,1,38,0
15627,city_21,0.624,Male,No relevent experience,no_enrollment,UH,,0,,Other,never,12,0
15628,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,>4,111,0
15629,city_103,0.92,Male,No relevent experience,no_enrollment,UH,,4,,Other,2,104,0
15630,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,3.0,Other,2,8,0
15631,city_116,0.743,Other,Has relevent experience,no_enrollment,Masters,STEM,8,,Other,1,44,1
15632,city_90,0.698,Other,No relevent experience,Part time course,Graduate,STEM,7,,Other,1,22,1
15633,city_21,0.624,Other,Has relevent experience,Full time course,Masters,Other,4,8.0,Pvt Ltd,1,92,0
15634,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,2.0,Pvt Ltd,1,37,0
15635,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Pvt Ltd,>4,140,0
15636,city_114,0.9259999999999999,Other,Has relevent experience,no_enrollment,Graduate,Arts,10,4.0,Pvt Ltd,2,99,0
15637,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,,Other,never,48,1
15638,city_16,0.91,Male,No relevent experience,no_enrollment,UH,,4,,Pvt Ltd,never,6,0
15639,city_97,0.925,Other,Has relevent experience,no_enrollment,Phd,STEM,10,8.0,Pvt Ltd,1,162,0
15640,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,10,,Other,never,2,0
15641,city_131,0.68,Other,No relevent experience,no_enrollment,Masters,STEM,3,,Pvt Ltd,never,51,1
15642,city_21,0.624,Male,No relevent experience,Full time course,UH,,3,,Other,never,7,1
15643,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,2.0,Pvt Ltd,1,20,0
15644,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,15,7.0,Pvt Ltd,1,31,0
15645,city_101,0.5579999999999999,Male,No relevent experience,Part time course,UH,,6,,Other,>4,63,1
15646,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,3.0,Pvt Ltd,>4,214,1
15647,city_21,0.624,Other,No relevent experience,no_enrollment,Masters,Other,0,,Other,1,31,0
15648,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,6.0,Pvt Ltd,2,14,0
15649,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,8.0,Pvt Ltd,>4,16,0
15650,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,2.0,Pvt Ltd,2,50,0
15651,city_81,0.73,Male,Has relevent experience,Part time course,Graduate,STEM,9,3.0,Pvt Ltd,4,89,0
15652,city_126,0.479,Other,Has relevent experience,Part time course,Phd,STEM,30,,Other,>4,40,0
15653,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1.0,Early Stage Startup,1,54,0
15654,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,30,8.0,Pvt Ltd,4,330,0
15655,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,8.0,Pvt Ltd,1,11,0
15656,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,Humanities,5,1.0,Pvt Ltd,2,45,1
15657,city_103,0.92,Male,Has relevent experience,no_enrollment,UH,,30,6.0,Pvt Ltd,>4,88,0
15658,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1.0,Pvt Ltd,1,78,0
15659,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,4.0,Pvt Ltd,1,74,0
15660,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,0,,Other,>4,41,0
15661,city_159,0.843,Male,No relevent experience,Full time course,UH,,1,,Pvt Ltd,never,74,0
15662,city_67,0.855,Other,No relevent experience,no_enrollment,Masters,STEM,2,5.0,Pvt Ltd,1,21,0
15663,city_159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,3,6.0,Pvt Ltd,never,20,0
15664,city_21,0.624,Other,No relevent experience,Part time course,Masters,STEM,14,,Other,1,17,0
15665,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,30,1.0,Pvt Ltd,>4,25,0
15666,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,30,,Other,>4,37,0
15667,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,3.0,Public Sector,1,46,0
15668,city_114,0.9259999999999999,Other,Has relevent experience,no_enrollment,Phd,Humanities,1,3.0,Pvt Ltd,1,10,0
15669,city_90,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,11,,Other,never,18,0
15670,city_41,0.8270000000000001,Other,Has relevent experience,no_enrollment,UH,,4,3.0,Funded Startup,1,89,0
15671,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,30,4.0,Pvt Ltd,>4,128,0
15672,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,,Other,2,14,0
15673,city_16,0.91,Other,No relevent experience,no_enrollment,Masters,STEM,3,3.0,Funded Startup,1,29,0
15674,city_69,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,6.0,Pvt Ltd,1,45,0
15675,city_103,0.92,Other,No relevent experience,Part time course,Graduate,STEM,2,3.0,Public Sector,2,31,0
15676,city_114,0.9259999999999999,Other,Has relevent experience,Part time course,Graduate,STEM,6,3.0,Pvt Ltd,4,80,1
15677,city_57,0.866,Male,Has relevent experience,Part time course,Masters,STEM,30,1.0,Pvt Ltd,>4,226,0
15678,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,7.0,Pvt Ltd,>4,34,0
15679,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,UH,,7,4.0,Pvt Ltd,2,250,0
15680,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,5.0,Funded Startup,1,198,0
15681,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0,,Other,1,50,1
15682,city_10,0.895,Male,No relevent experience,no_enrollment,UH,,5,3.0,NGO,2,62,0
15683,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,3.0,Pvt Ltd,>4,135,0
15684,city_21,0.624,Other,Has relevent experience,no_enrollment,UH,,5,,Other,4,50,1
15685,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,Other,never,37,0
15686,city_75,0.9390000000000001,Other,No relevent experience,no_enrollment,Graduate,Other,30,,Other,>4,13,0
15687,city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,7,,Other,2,21,1
15688,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2.0,Pvt Ltd,1,35,0
15689,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,20,6.0,Pvt Ltd,1,3,0
15690,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Humanities,5,4.0,Pvt Ltd,>4,224,0
15691,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,2,74,0
15692,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,30,3.0,Public Sector,>4,108,0
15693,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,2.0,NGO,2,268,1
15694,city_104,0.924,Female,Has relevent experience,no_enrollment,UH,,30,3.0,Other,>4,90,0
15695,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,4.0,Pvt Ltd,3,166,1
15696,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,1.0,Pvt Ltd,>4,24,0
15697,city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,STEM,5,8.0,Pvt Ltd,1,5,0
15698,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,5,,Other,never,15,0
15699,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,5.0,Other,1,54,0
15700,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,4.0,Pvt Ltd,>4,19,0
15701,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,4.0,Pvt Ltd,2,4,1
15702,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,2.0,Pvt Ltd,4,310,0
15703,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,11,3.0,Pvt Ltd,1,54,0
15704,city_75,0.9390000000000001,Male,No relevent experience,Full time course,Masters,STEM,4,7.0,Public Sector,never,6,0
15705,city_67,0.855,Other,No relevent experience,Part time course,Graduate,STEM,30,,Other,>4,34,1
15706,city_149,0.6890000000000001,Male,No relevent experience,Part time course,UH,,2,,Other,1,32,1
15707,city_152,0.698,Other,No relevent experience,Full time course,Masters,STEM,3,,Other,0,157,1
15708,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,4.0,Pvt Ltd,2,90,0
15709,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,6.0,Pvt Ltd,3,35,0
15710,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,2,108,0
15711,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,8,2.0,Pvt Ltd,1,130,0
15712,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,6.0,Pvt Ltd,>4,314,1
15713,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,Other,2,37,1
15714,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,4.0,Pvt Ltd,3,72,0
15715,city_103,0.92,Other,No relevent experience,no_enrollment,UH,,5,,Other,never,12,0
15716,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,0,,Other,1,176,0
15717,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,6.0,Pvt Ltd,3,64,0
15718,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,4.0,Pvt Ltd,2,282,1
15719,city_45,0.89,Male,Has relevent experience,no_enrollment,UH,,9,4.0,Pvt Ltd,1,69,0
15720,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,8.0,Pvt Ltd,1,14,1
15721,city_145,0.555,Male,No relevent experience,no_enrollment,Graduate,STEM,0,2.0,Pvt Ltd,1,18,1
15722,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,3.0,Pvt Ltd,3,48,0
15723,city_90,0.698,Other,No relevent experience,Full time course,Masters,STEM,0,3.0,NGO,0,29,0
15724,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,>4,86,0
15725,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,3.0,Other,1,53,0
15726,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,,Other,>4,42,1
15727,city_100,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,30,4.0,Pvt Ltd,1,64,0
15728,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,9,3.0,Public Sector,>4,26,1
15729,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,1,1.0,Early Stage Startup,1,38,1
15730,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,30,4.0,Pvt Ltd,>4,37,0
15731,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,4.0,Public Sector,2,9,0
15732,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,8.0,Pvt Ltd,never,37,1
15733,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,4,5.0,Other,1,92,0
15734,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,30,5.0,Pvt Ltd,>4,50,0
15735,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,2,,Other,2,94,1
15736,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,2,24,0
15737,city_16,0.91,Male,Has relevent experience,no_enrollment,UH,,10,,Other,4,38,0
15738,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,Arts,30,,Other,1,240,0
15739,city_118,0.722,Other,No relevent experience,no_enrollment,UH,,3,2.0,Pvt Ltd,1,18,0
15740,city_19,0.682,Female,No relevent experience,no_enrollment,Graduate,STEM,12,,Other,never,59,1
15741,city_138,0.836,Male,No relevent experience,no_enrollment,UH,,3,,Other,never,9,0
15742,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,Other,never,53,1
15743,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,3.0,Early Stage Startup,1,100,0
15744,city_160,0.92,Other,Has relevent experience,no_enrollment,Graduate,Business Degree,1,1.0,Early Stage Startup,1,10,0
15745,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,3.0,Other,1,107,0
15746,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,2,3.0,Pvt Ltd,1,8,0
15747,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,30,7.0,Other,>4,50,0
15748,city_71,0.884,Other,Has relevent experience,Part time course,Graduate,STEM,4,8.0,Public Sector,1,39,0
15749,city_114,0.9259999999999999,Other,Has relevent experience,no_enrollment,UH,,30,3.0,Pvt Ltd,>4,52,0
15750,city_11,0.55,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,6.0,Other,0,46,0
15751,city_103,0.92,Male,Has relevent experience,Full time course,UH,,4,3.0,Other,1,44,0
15752,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,30,,Other,4,123,0
15753,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,8.0,Pvt Ltd,2,107,0
15754,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,10,5.0,Other,1,32,0
15755,city_100,0.887,Male,No relevent experience,Full time course,UH,,9,,Other,never,29,0
15756,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,12,2.0,Early Stage Startup,1,50,0
15757,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,3,4.0,Pvt Ltd,1,94,0
15758,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,8.0,Pvt Ltd,>4,21,0
15759,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,2.0,Pvt Ltd,2,50,1
15760,city_118,0.722,Male,No relevent experience,Full time course,UH,,0,,Other,never,24,1
15761,city_28,0.9390000000000001,Male,No relevent experience,Full time course,UH,,5,,Other,2,96,0
15762,city_28,0.9390000000000001,Male,No relevent experience,no_enrollment,UH,,1,3.0,Public Sector,1,99,0
15763,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,Other,3,132,0
15764,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,30,,Other,1,40,1
15765,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,Other,15,2.0,Pvt Ltd,never,164,0
15766,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,4,,Other,never,12,0
15767,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,11,,Other,1,6,1
15768,city_73,0.754,Other,Has relevent experience,Full time course,Graduate,STEM,14,7.0,Pvt Ltd,>4,56,0
15769,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,6.0,Other,never,192,0
15770,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,30,4.0,NGO,>4,22,0
15771,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,30,8.0,Pvt Ltd,4,4,0
15772,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,30,3.0,Pvt Ltd,>4,82,0
15773,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,4.0,Pvt Ltd,1,100,0
15774,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,Other,5,4.0,Funded Startup,1,100,0
15775,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,>4,157,0
15776,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,5,,Other,never,13,0
15777,city_145,0.555,Other,No relevent experience,Full time course,UH,,4,,Other,1,73,1
15778,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,3.0,Pvt Ltd,>4,17,0
15779,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,1,89,0
15780,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,4.0,Funded Startup,1,16,0
15781,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,15,4.0,Funded Startup,2,56,0
15782,city_67,0.855,Male,No relevent experience,Full time course,UH,,2,,Other,1,95,0
15783,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,0,3.0,Pvt Ltd,1,22,1
15784,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,4.0,Other,1,112,0
15785,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,4.0,Public Sector,2,48,0
15786,city_21,0.624,Male,No relevent experience,Full time course,UH,,4,1.0,Funded Startup,never,109,0
15787,city_160,0.92,Male,Has relevent experience,Full time course,UH,,3,3.0,Funded Startup,1,264,0
15788,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Masters,Humanities,18,3.0,Pvt Ltd,>4,78,0
15789,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,,Other,1,131,0
15790,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Public Sector,>4,94,0
15791,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,4.0,NGO,1,105,0
15792,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,30,,Other,>4,104,0
15793,city_74,0.579,Other,Has relevent experience,Full time course,Graduate,STEM,5,3.0,Pvt Ltd,1,62,0
15794,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,4.0,Pvt Ltd,1,160,0
15795,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,8.0,Pvt Ltd,1,16,0
15796,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,11,,Other,>4,77,1
15797,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13,4.0,Pvt Ltd,>4,34,0
15798,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,Other,>4,6,0
15799,city_64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,14,7.0,Pvt Ltd,3,71,0
15800,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,8.0,Pvt Ltd,>4,100,0
15801,city_89,0.925,Other,No relevent experience,Full time course,Graduate,STEM,2,4.0,NGO,1,4,0
15802,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,8.0,Pvt Ltd,1,112,0
15803,city_74,0.579,Other,Has relevent experience,Full time course,Graduate,STEM,8,,Other,1,105,0
15804,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,4.0,Pvt Ltd,1,58,0
15805,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,>4,28,0
15806,city_103,0.92,Male,No relevent experience,no_enrollment,UH,,3,,Other,never,198,0
15807,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,30,,Other,>4,14,0
